Date,ANET,AXP,IR,ODFL,PCAR,WIRE,WTS
2021-05-26,84.61499786376953,152.99063110351562,49.01054382324219,259.9057312011719,53.871456146240234,81.23046875,132.84104919433594
2021-05-27,84.27999877929688,154.10977172851562,49.508914947509766,261.53839111328125,54.21561050415039,82.29863739013672,133.89907836914062
2021-05-28,84.84500122070312,154.4860076904297,49.47901916503906,262.656494140625,54.32834243774414,82.05905151367188,133.38868713378906
2021-06-01,83.71749877929688,157.98806762695312,49.86775207519531,265.23101806640625,54.86237335205078,82.78778076171875,136.09768676757812
2021-06-02,83.5425033569336,158.3353729248047,49.568729400634766,260.84429931640625,54.761497497558594,81.33029174804688,137.108642578125
2021-06-03,85.96749877929688,158.7212677001953,48.98064422607422,261.596923828125,55.19465255737305,81.11067199707031,137.06939697265625
2021-06-04,87.58000183105469,159.18435668945312,49.050411224365234,257.72509765625,56.327980041503906,81.95919036865234,138.0410919189453
2021-06-07,88.12750244140625,160.0719451904297,48.053653717041016,251.8036346435547,55.40233612060547,81.86937713623047,139.27780151367188
2021-06-08,88.68000030517578,160.6411590576172,48.34271240234375,252.90274047851562,55.46760177612305,82.5781478881836,140.3574676513672
2021-06-09,89.93250274658203,158.3064422607422,47.515403747558594,247.3278045654297,54.93950653076172,81.73958587646484,139.2091064453125
2021-06-10,92.29000091552734,156.51199340820312,47.206417083740234,245.9811248779297,54.41735076904297,81.41014862060547,139.2974395751953
2021-06-11,90.99749755859375,158.7116241455078,47.79450225830078,248.5754852294922,54.8089714050293,82.19879150390625,140.14157104492188
2021-06-14,91.2249984741211,158.03628540039062,47.3758659362793,247.68429565429688,54.03759765625,81.5499038696289,139.17967224121094
2021-06-15,90.43499755859375,160.4096221923828,47.166542053222656,250.93223571777344,54.78522872924805,82.68794250488281,139.8667449951172
2021-06-16,91.96499633789062,158.87562561035156,47.585182189941406,249.97171020507812,54.20966720581055,81.81944274902344,138.7085723876953
2021-06-17,92.51000213623047,156.41552734375,45.840858459472656,246.75347900390625,53.15347671508789,78.70480346679688,136.19583129882812
2021-06-18,90.72750091552734,152.5950927734375,45.35245132446289,243.94125366210938,51.64634323120117,74.32231903076172,132.69178771972656
2021-06-21,92.375,159.08786010742188,46.76784133911133,248.94186401367188,51.85995101928711,76.7481460571289,136.5884552001953
2021-06-22,91.0875015258789,158.7019805908203,46.448875427246094,250.4569091796875,51.84215545654297,77.21734619140625,138.00184631347656
2021-06-23,91.15249633789062,160.16842651367188,46.658199310302734,250.48658752441406,52.06169891357422,76.8479995727539,139.33668518066406
2021-06-24,90.875,162.28121948242188,47.485504150390625,249.63502502441406,52.50078582763672,77.3870620727539,139.61154174804688
2021-06-25,90.55500030517578,163.47752380371094,48.8211669921875,251.13026428222656,52.79747009277344,77.1175308227539,138.95391845703125
2021-06-28,90.70500183105469,158.9720916748047,48.681610107421875,253.0810089111328,52.595726013183594,75.7099380493164,141.1525115966797
2021-06-29,90.94000244140625,158.46078491210938,48.38258743286133,252.53639221191406,52.31684494018555,75.42044830322266,141.87884521484375
2021-06-30,90.57749938964844,159.40625,48.65171432495117,251.3184051513672,52.95767593383789,75.66002655029297,143.21371459960938
2021-07-01,90.84750366210938,161.47621154785156,48.452362060546875,255.47731018066406,52.684722900390625,75.99954223632812,143.61614990234375
2021-07-02,91.39749908447266,162.9851531982422,48.43242263793945,255.47731018066406,52.393985748291016,75.14077758789062,143.98910522460938
2021-07-06,93.73249816894531,164.01048278808594,48.103492736816406,252.041259765625,51.474273681640625,72.89405059814453,141.8592071533203
2021-07-07,93.63749694824219,165.3839874267578,49.1899528503418,256.63592529296875,51.5395393371582,72.41473388671875,143.23333740234375
2021-07-08,92.54000091552734,162.0178985595703,48.103492736816406,253.93255615234375,50.8275032043457,70.37770080566406,140.9169464111328
2021-07-09,94.50749969482422,166.31256103515625,49.219871520996094,258.0321350097656,51.91929244995117,72.71430206298828,142.22238159179688
2021-07-12,92.7249984741211,167.91824340820312,49.219871520996094,255.1010284423828,52.39991760253906,71.90548706054688,144.69583129882812
2021-07-13,92.49500274658203,166.97032165527344,48.42245864868164,255.0614471435547,51.97862243652344,70.08812713623047,143.41001892089844
2021-07-14,92.3125,166.87359619140625,47.91410827636719,256.2299499511719,52.067630767822266,69.0196762084961,142.86036682128906
2021-07-15,92.01249694824219,167.1928253173828,47.97392272949219,256.2794189453125,52.41771697998047,69.57887268066406,141.09364318847656
